"id","wifi","workspace","quiet","all_three","wifi_workspace_only","wifi_only","neighbourhood_cleansed","neighbourhood_group_cleansed","price"
201514,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Harlem","Manhattan",150
201992,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Park Slope","Brooklyn",190
202273,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Bedford-Stuyvesant","Brooklyn",55
203901,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Upper East Side","Manhattan",190
204065,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Clinton Hill","Brooklyn",398
205485,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"Bedford-Stuyvesant","Brooklyn",185
205867,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Williamsburg","Brooklyn",120
206316,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Fort Greene","Brooklyn",157
206772,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Williamsburg","Brooklyn",210
206957,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Sheepshead Bay","Brooklyn",72
208148,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Williamsburg","Brooklyn",185
208889,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Bedford-Stuyvesant","Brooklyn",75
209310,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"Sunnyside","Queens",64
212109,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"West Village","Manhattan",89
212544,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Gowanus","Brooklyn",100
213330,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"Lower East Side","Manhattan",210
214917,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Emerson Hill","Staten Island",76
216080,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Fort Greene","Brooklyn",179
217580,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Fort Hamilton","Brooklyn",85
218358,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Harlem","Manhattan",70
219066,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Bensonhurst","Brooklyn",110
219922,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Harlem","Manhattan",90
220563,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Bedford-Stuyvesant","Brooklyn",75
222304,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Chelsea","Manhattan",149
222913,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Lower East Side","Manhattan",220
223930,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Prospect Heights","Brooklyn",150
224004,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Harlem","Manhattan",100
225354,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Williamsburg","Brooklyn",180
225976,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"Shore Acres","Staten Island",84
226021,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Williamsburg","Brooklyn",304
227495,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Upper West Side","Manhattan",110
227715,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Bedford-Stuyvesant","Brooklyn",150
228317,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Bedford-Stuyvesant","Brooklyn",160
228925,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Bedford-Stuyvesant","Brooklyn",100
230877,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"East Harlem","Manhattan",135
231154,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Jamaica","Queens",75
232612,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"Bedford-Stuyvesant","Brooklyn",110
232775,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Williamsburg","Brooklyn",195
233638,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Ridgewood","Queens",85
235515,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Richmond Hill","Queens",56
235552,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"South Slope","Brooklyn",300
235651,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Chelsea","Manhattan",110
235951,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Midtown","Manhattan",150
235960,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"Lower East Side","Manhattan",124
236671,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Williamsburg","Brooklyn",200
236788,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Vinegar Hill","Brooklyn",350
239733,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Ditmars Steinway","Queens",75
239899,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Prospect-Lefferts Gardens","Brooklyn",65
239934,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"East Village","Manhattan",340
242643,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Williamsburg","Brooklyn",146
244649,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Upper West Side","Manhattan",50
245544,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Kingsbridge","Bronx",50
245574,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Bedford-Stuyvesant","Brooklyn",126
246351,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Gramercy","Manhattan",139
246916,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Elmhurst","Queens",169
247562,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Richmond Hill","Queens",66
248865,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Greenpoint","Brooklyn",220
248966,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"Bushwick","Brooklyn",82
249414,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"West Village","Manhattan",246
249618,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Washington Heights","Manhattan",125
249704,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"Williamsburg","Brooklyn",155
249867,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Bedford-Stuyvesant","Brooklyn",100
250323,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Chinatown","Manhattan",122
250536,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Harlem","Manhattan",125
250537,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Harlem","Manhattan",400
251277,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Upper West Side","Manhattan",189
252865,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Prospect Heights","Brooklyn",55
253332,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Sunset Park","Brooklyn",268
253466,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Greenpoint","Brooklyn",220
253471,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Greenpoint","Brooklyn",220
253475,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Greenpoint","Brooklyn",220
253590,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Upper West Side","Manhattan",205
253800,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Greenpoint","Brooklyn",220
253803,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Greenpoint","Brooklyn",220
253806,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Greenpoint","Brooklyn",220
253811,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Greenpoint","Brooklyn",220
253815,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Greenpoint","Brooklyn",220
253828,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Greenpoint","Brooklyn",349
253839,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Greenpoint","Brooklyn",349
253842,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Greenpoint","Brooklyn",299
253846,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Greenpoint","Brooklyn",179
253988,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Fort Greene","Brooklyn",160
254168,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Greenpoint","Brooklyn",599
254409,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Clinton Hill","Brooklyn",110
255476,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Williamsburg","Brooklyn",93
255601,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"Bedford-Stuyvesant","Brooklyn",225
255957,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Nolita","Manhattan",495
257097,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Bedford-Stuyvesant","Brooklyn",193
258688,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"West Village","Manhattan",375
258690,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Chelsea","Manhattan",195
258740,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Harlem","Manhattan",58
258930,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Chinatown","Manhattan",95
260672,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"East New York","Brooklyn",125
261259,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"West Village","Manhattan",145
261674,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Chelsea","Manhattan",95
261781,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"West Village","Manhattan",375
262405,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"East Flatbush","Brooklyn",101
262478,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Lower East Side","Manhattan",120
262583,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"West Village","Manhattan",361
263005,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Fort Greene","Brooklyn",151
263502,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Williamsburg","Brooklyn",185
265145,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Theater District","Manhattan",200
265506,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Upper East Side","Manhattan",496
266449,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Lower East Side","Manhattan",165
266753,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Lower East Side","Manhattan",250
267435,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Rego Park","Queens",55
267652,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"Kensington","Brooklyn",60
268481,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Williamsburg","Brooklyn",150
268868,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Chelsea","Manhattan",250
269283,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Crown Heights","Brooklyn",50
269404,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Astoria","Queens",74
269889,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Long Island City","Queens",95
270139,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"Bushwick","Brooklyn",36
270231,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Woodside","Queens",95
270315,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Bedford-Stuyvesant","Brooklyn",55
270345,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"East Village","Manhattan",250
271694,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Midtown","Manhattan",125
272026,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Washington Heights","Manhattan",88
272044,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Lower East Side","Manhattan",225
274329,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Ridgewood","Queens",68
274743,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Upper East Side","Manhattan",95
274995,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Crown Heights","Brooklyn",150
275976,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Bedford-Stuyvesant","Brooklyn",98
276317,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Prospect Heights","Brooklyn",650
278145,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Astoria","Queens",45
278876,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Crown Heights","Brooklyn",60
279857,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Bedford-Stuyvesant","Brooklyn",1100
281521,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"West Village","Manhattan",200
281756,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Greenpoint","Brooklyn",170
281851,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"Harlem","Manhattan",130
282443,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Chinatown","Manhattan",88
282977,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"Park Slope","Brooklyn",135
283550,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Hell's Kitchen","Manhattan",175
286662,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Crown Heights","Brooklyn",90
286838,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Harlem","Manhattan",75
287397,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Bedford-Stuyvesant","Brooklyn",75
287408,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Hell's Kitchen","Manhattan",181
287845,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"Carroll Gardens","Brooklyn",289
288726,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"Little Italy","Manhattan",109
289020,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"East Village","Manhattan",188
289665,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"West Village","Manhattan",450
289703,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"SoHo","Manhattan",249
290123,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Flatiron District","Manhattan",187
292121,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Hell's Kitchen","Manhattan",157
292324,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Hell's Kitchen","Manhattan",80
292637,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Crown Heights","Brooklyn",100
292800,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"West Village","Manhattan",161
294227,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Greenpoint","Brooklyn",220
294242,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Greenpoint","Brooklyn",220
294250,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"Upper West Side","Manhattan",150
294259,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Greenpoint","Brooklyn",220
294263,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Greenpoint","Brooklyn",220
294280,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Greenpoint","Brooklyn",220
295231,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Williamsburg","Brooklyn",63
295998,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Upper West Side","Manhattan",300
296361,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Elmhurst","Queens",59
296717,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Bedford-Stuyvesant","Brooklyn",55
298759,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Bedford-Stuyvesant","Brooklyn",55
299062,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Upper East Side","Manhattan",120
299531,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"East New York","Brooklyn",95
301372,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Fort Greene","Brooklyn",45
302238,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Harlem","Manhattan",282
302280,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Harlem","Manhattan",200
302309,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Harlem","Manhattan",300
302705,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Upper East Side","Manhattan",60
302758,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"East Harlem","Manhattan",150
303264,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Harlem","Manhattan",225
305211,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Williamsburg","Brooklyn",230
305245,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Harlem","Manhattan",395
306799,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Bushwick","Brooklyn",67
310325,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Harlem","Manhattan",75
310524,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"Bedford-Stuyvesant","Brooklyn",106
311356,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"Ridgewood","Queens",97
312415,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Theater District","Manhattan",104
314982,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"East Village","Manhattan",96
318021,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Harlem","Manhattan",110
319646,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Bayside","Queens",110
320877,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Williamsburg","Brooklyn",232
321014,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Gramercy","Manhattan",275
321136,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Washington Heights","Manhattan",136
322037,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Williamsburg","Brooklyn",250
324800,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Williamsburg","Brooklyn",160
325429,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"Upper East Side","Manhattan",139
326832,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Upper East Side","Manhattan",162
328040,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Murray Hill","Manhattan",349
328744,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"Crown Heights","Brooklyn",195
332208,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"Greenpoint","Brooklyn",125
333323,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Hell's Kitchen","Manhattan",89
334607,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Williamsburg","Brooklyn",200
342995,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Harlem","Manhattan",120
343276,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Hell's Kitchen","Manhattan",101
343971,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Harlem","Manhattan",200
344092,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Sunset Park","Brooklyn",70
346579,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Lower East Side","Manhattan",135
350168,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Park Slope","Brooklyn",175
351859,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Chelsea","Manhattan",299
352651,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Prospect-Lefferts Gardens","Brooklyn",83
353317,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Chinatown","Manhattan",110
355106,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Prospect-Lefferts Gardens","Brooklyn",63
355563,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Carroll Gardens","Brooklyn",500
363016,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Maspeth","Queens",134
364785,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Park Slope","Brooklyn",90
367810,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Greenpoint","Brooklyn",140
369409,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Midtown","Manhattan",75
373618,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Williamsburg","Brooklyn",221
378460,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Hell's Kitchen","Manhattan",110
380416,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Park Slope","Brooklyn",66
380730,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Sheepshead Bay","Brooklyn",50
385657,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Williamsburg","Brooklyn",70
385824,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Spuyten Duyvil","Bronx",151
386744,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Upper East Side","Manhattan",120
386799,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Midtown","Manhattan",250
387666,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Washington Heights","Manhattan",99
389482,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Briarwood","Queens",75
392948,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Williamsburg","Brooklyn",30
394026,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"Greenpoint","Brooklyn",200
394111,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Briarwood","Queens",75
396636,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Harlem","Manhattan",135
397034,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Upper West Side","Manhattan",126
400039,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Bushwick","Brooklyn",130
403712,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"East Village","Manhattan",300
404923,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Windsor Terrace","Brooklyn",109
407469,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Bushwick","Brooklyn",75
408491,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"West Village","Manhattan",145
408983,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Prospect-Lefferts Gardens","Brooklyn",315
409262,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Boerum Hill","Brooklyn",274
409666,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Brighton Beach","Brooklyn",75
411918,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Crown Heights","Brooklyn",200
413504,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Williamsburg","Brooklyn",152
415304,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"East Village","Manhattan",175
416557,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Greenpoint","Brooklyn",100
417685,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"South Slope","Brooklyn",180
419373,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Bedford-Stuyvesant","Brooklyn",90
419792,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"Lower East Side","Manhattan",275
423015,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Bedford-Stuyvesant","Brooklyn",35
423275,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Astoria","Queens",150
425423,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"Co-op City","Bronx",34
430427,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Washington Heights","Manhattan",40
430665,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Upper West Side","Manhattan",250
431865,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"Washington Heights","Manhattan",332
432090,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Long Island City","Queens",50
432823,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Park Slope","Brooklyn",482
433218,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Prospect Heights","Brooklyn",130
433414,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Clinton Hill","Brooklyn",135
433914,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"East New York","Brooklyn",86
437352,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"South Slope","Brooklyn",120
437906,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"East Village","Manhattan",350
438513,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Prospect-Lefferts Gardens","Brooklyn",130
439750,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Williamsburg","Brooklyn",55
439870,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"Park Slope","Brooklyn",495
442636,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Ridgewood","Queens",75
442649,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Chelsea","Manhattan",125
443646,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Upper West Side","Manhattan",160
444171,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Bedford-Stuyvesant","Brooklyn",199
444430,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Mott Haven","Bronx",52
447766,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Kips Bay","Manhattan",101
448011,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Clinton Hill","Brooklyn",176
449034,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Williamsburg","Brooklyn",78
449660,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Windsor Terrace","Brooklyn",80
450577,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"Upper West Side","Manhattan",339
452068,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Kensington","Brooklyn",200
452093,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"Murray Hill","Manhattan",119
452541,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"Windsor Terrace","Brooklyn",159
453094,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Clinton Hill","Brooklyn",90
453255,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Lower East Side","Manhattan",240
453317,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Bedford-Stuyvesant","Brooklyn",59
454334,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Harlem","Manhattan",65
454763,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Inwood","Manhattan",99
455734,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"Inwood","Manhattan",119
455801,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Harlem","Manhattan",100
456110,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Chelsea","Manhattan",139
456190,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"West Village","Manhattan",181
456457,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Greenwich Village","Manhattan",315
456578,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Washington Heights","Manhattan",100
457829,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"East Village","Manhattan",165
460999,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"Harlem","Manhattan",80
463107,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Crown Heights","Brooklyn",250
464231,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Bedford-Stuyvesant","Brooklyn",65
465706,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Upper West Side","Manhattan",197
466277,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"Williamsburg","Brooklyn",293
466457,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Bedford-Stuyvesant","Brooklyn",177
